ANIO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,REGION,LLAVE_PANEL,ESTRATO,C201,C203,C204,C205,C206,C207,C208,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C300n,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,I339_1,D341_T,I342,D344,I345_1,I348,D347_T,D350,D351_T,INGTOT,INGTOTP,ingtrabw,RESIDENT,fa_efm25
2025,01,1980901,1,0008,1,1,20250119809011000814,1,4,6,1,2, ,1,42,4,31,8,1982,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,1,5, , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,1104.04673904345
2025,01,1980901,1,0009,1,1,20250119809011000911,1,1,1,1,2, ,2,25,1,7,6,1999,1, , , , , , , , , , , , , , ,1, ,9412,5630,3,5,2,2,1,3,4,4,0,0,0,0,0,8, ,48,2,48,2, ,2,1,2,240, , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1039, , , , , , , , ,1039,1039,1039,1,1040.46134953029
2025,01,1980901,1,0009,1,1,20250119809011000912,1,2,7,1,2, ,2,18,2,21,6,2006,1, , , , , , , , , , , , , , ,2, ,5212,4781,3,5,2,2,1,2,0,11,11,11,11,11,11,66, ,66,1, ,2, ,2,2,2,240, , , , , , , , , , , , , , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,7,1,1039, , , , , , , , ,1039,1039,1039,1,986.94724662524
2025,01,2442402,1,0076,1,1,20250124424021007611,1,1,1,1,2, ,1,42,1,3,5,1982,1, , , , , , , , , , , , , , ,1, ,4321,4649,3,5,1, ,4,200,9,9,9,9,9,9,0,54, ,54,1, ,1,1,1,2,4,1130,10, , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,2,2,1,1130,300, , , , , , ,33,1430,1430,1463,1,1076.99588142996
2025,01,2442402,1,0076,1,1,20250124424021007612,1,2,2,1,2, ,2,37,2,16,3,1987,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2,6, , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3, ,5,2,2,2,2,2,2,10,9,4, , , , , , , , , , , , ,1,1014.96843258833
2025,01,2442402,1,0076,1,1,20250124424021007613,1,3,3,1,2, ,1,18,3,6,5,2006,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2,11, , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,862.048707329781
2025,01,27198,1,0066,1,1,202501271981006611,1,1,1,1,2, ,2,72,2,22,5,1952,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,2,2,7, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,9,4, , , , , , , , , , , , ,1,663.177571402521
2025,01,27198,1,0066,1,1,202501271981006612,1,2,11,2, ,1,1,51,2,8,9,1973,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,735.576302267305
2025,01,28896,1,0025,1,1,202501288961002511,1,1,1,1,2, ,1,42,1,16,11,1982,1, , , , , , , , , , , , , , ,1, ,4419,8423,3,2, , ,5,9998,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,4,2000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,2000, , , , , , , ,50,2000,2000,2050,1,1299.39039015246
2025,01,28896,1,0025,1,1,202501288961002512,1,2,2,1,2, ,2,48,1,27,12,1976,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,1,6, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,6,4, , , , , , , , , , , , ,1,977.343734248093
2025,01,28896,1,0025,1,1,202501288961002514,1,4,6,1,2, ,1,71,4,12,12,1953,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2,7, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,5,3, ,2,2,2,2,2,2,10,1,4, , , , , , , , , , , , ,1,1084.03981238681
2025,01,28896,1,0027,1,1,202501288961002711,1,1,1,1,2, ,2,60,1,21,1,1964,1, , , , , , , , , , , , , , ,1, ,5321,8610,3,2, , ,5,9998,0,6,12,12,0,6,0,36, ,36,1, ,2, ,2,2,4,3000, , , , , , , , , , , , , , ,2,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,10,5, ,2,2,2,2,2,2,10,7,1,3000, , , , , , , ,50,3000,3000,3050,1,977.343734248093
2025,01,28896,1,0027,1,1,202501288961002712,1,2,3,1,2, ,1,34,2,13,12,1990,1, , , , , , , , , , , , , , ,2, ,4417,8422,3,2, , ,5,9998,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,4,2300, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,10,3, ,2,2,2,2,2,2,10,9,1,2300, , , , , , , ,50,2300,2300,2350,1,1299.39039015246
2025,01,28896,1,0028,1,1,202501288961002811,1,1,1,1,2, ,1,85,1,1,4,1939,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2,2,3, , ,1,4,2, ,2, ,2, ,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,6,5, ,2,2,2,2,2,2,1,1,4, , , , , , , , , , , , ,1,1084.03981238681
2025,01,28896,1,0028,1,1,202501288961002812,1,2,2,1,2, ,2,90,2,3,7,1934,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,2,2,3, , ,1,4,2, ,2, ,2, ,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3,3, ,2,2,2,2,2,2,1,7,4, , , , , , , , , , , , ,1,977.343734248093
2025,01,28896,1,0028,1,1,202501288961002813,1,3,3,1,2, ,2,57,3,20,5,1967,1, , , , , , , , , , , , , , ,3, ,2342,8510,3,2, , ,5,9998,0,6,6,0,0,0,0,12, ,30,2,30,2, ,2,2,4,3500, , , , , , , , , , , , , , ,2,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,12,2, ,2,2,2,2,2,2,10,7,1,3500, , , , , , , ,50,3500,3500,3550,1,977.343734248093
2025,01,29292,1,0031,1,1,202501292921003111,1,1,1,1,2, ,1,27,1,24,4,1997,1, , , , , , , , , , , , , , ,1, ,2421,610,3,3, , ,5,9998,0,0,0,0,8,8,0,16, ,48,2,48,2, ,2,2,4,5400, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,5400, , , , , , , ,1350,5400,5400,6750,1,1319.29149816914
2025,01,29292,1,0031,1,1,202501292921003112,1,2,6,1,2, ,2,67,2,14,10,1957,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,3, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,1, ,2,1,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,992.31246371701
2025,01,29292,1,0032,1,1,202501292921003211,1,1,1,1,2, ,1,55,1,9,12,1969,1, , , , , , , , , , , , , , ,1, ,7221,2511,3,5,2,2,1,4,0,8,0,0,8,8,6,30, ,48,2,48,2, ,2,2,3,750, , , , , , , , , , , , , , ,1,1,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,1,2,2,2,2,10,7,1,1500, , , , , , , ,50,1500,1500,1550,1,1100.64266982227
2025,01,29292,1,0033,1,1,202501292921003311,1,1,1,1,2, ,2,53,1,9,8,1971,1, , , , , , , , , , , , , , ,1, ,3256,8423,3,2, , ,5,9998,0,8,8,0,8,8,8,40, ,48,2,48,2, ,2,2,4,1800, , , , , , , , , , , , , , ,2,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,1800, , , , , , , ,450,1800,1800,2250,1,992.31246371701
2025,01,47851,1,0086,1,1,202501478511008611,1,1,1,1,2, ,2,31,1,1,4,1993,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,5,1,1,13,7,1,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,2, , , , , , , , , , , , ,1,784.653385869264
2025,01,47851,1,0086,1,1,202501478511008612,1,2,2,1,2, ,1,41,2,28,4,1983,2,1, , , , , , , , , , , , , ,2, ,4321,2813,3,5,1, ,5,501,0,0,0,0,0,0,0,0, ,51,2,51,1,2,2,2,3,515,125, , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,1,1,1030,542, , , , , , ,388,1572,1572,1960,1,832.605663189168
2025,01,1796302,1,0019,1,1,20231017963021001911,1,1,1,1,2, ,2,53,1,13,1,1972,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,7, , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,8,4, , , , , , , , , , , , ,1,730.026531524391
2025,01,1796302,1,0024,1,1,20241017963021002411,1,1,1,1,2, ,1,47,1,8,2,1977,1, , , , , , , , , , , , , , ,1, ,7342,1394,3,5,1, ,1,15,0,8,8,8,8,8,8,48, ,48,1, ,2, ,2,2,2,300, , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,8,1,1299, , , , , , , , ,1299,1299,1299,1,809.72312661311
2025,01,18151,1,0100,1,1,202410181511010011,1,1,1,1,2, ,1,44,1,19,10,1980,1, , , , , , , , , , , , , , ,1, ,4321,5222,3,5,1, ,4,250,0,12,12,12,12,0,0,48, ,48,1, ,2, ,2,2,4,3500, , , , , , , , , , , , , , ,1,3,1,1,2, ,1,1,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,3500, , , , , , , ,876,3500,3500,4376,1,483.380348424738
2025,01,18151,1,0100,1,1,202410181511010012,1,2,2,1,2, ,2,40,2,22,6,1984,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,6, , ,1,3,1,4,2, ,1,4,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,455.541012778293
2025,01,18151,1,0100,1,1,202410181511010013,1,3,3,1,2, ,2,20,3,29,10,2004,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2,2,5, , ,1,3,1,4,2, ,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,4, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,432.111148087699
2025,01,18227,1,0228,1,1,202410182271022811,1,1,1,1,2, ,2,36,1,4,7,1988,1, , , , , , , , , , , , , , ,1, ,9112,7830,3,4,1, ,3,80,0,8,8,8,8,8,8,48, ,48,1, ,2, ,2,2,4,1500, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,1,1500, , , , , , , ,375,1500,1500,1875,1,408.728763231107
2025,01,18227,1,0228,1,1,202410182271022812,1,2,3,1,2, ,2,14,1,6,11,2010,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,3, , ,2,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,1, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,387.706595415188
2025,01,1824401,1,0034,1,1,20240118244011003411,1,1,1,1,2, ,2,71,1,9,1,1954,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,3, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3,4, ,2,2,2,2,2,2,1,7,4, , , , , , , , , , , , ,1,403.659501057343
2025,01,1824401,1,0034,1,1,20240118244011003412,1,2,2,1,2, ,1,75,2,13,7,1949,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2,2,7, , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,3,3, ,2,2,2,2,2,2,1,7,4, , , , , , , , , , , , ,1,447.726786861745
2025,01,18358,1,0103,1,1,202401183581010312,1,2,2,1,2, ,2,77,2,18,12,1947,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,1,7, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,3, , , , , , , , , , , , ,1,342.452670944723
2025,01,18358,1,0103,1,1,202401183581010313,1,3,3,1,2, ,1,41,3,30,6,1983,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,1,1,9, , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,3, , , , , , , , , , , , ,1,455.294994089213
2025,01,18358,1,0103,1,1,202401183581010314,1,4,3,1,2, ,1,35,4,14,9,1989,1, , , , , , , , , , , , , , ,4, ,3513,8411,3,2, , ,5,9998,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,4,3000, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,10,1, ,2,2,2,2,2,2,10,7,1,3000, , , , , , , , ,3000,3000,3000,1,455.294994089213
2025,01,18358,1,0105,1,1,202401183581010511,1,1,1,1,2, ,1,94,1,18,10,1930,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2,2,3, , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,379.83804075634
2025,01,18358,1,0105,1,1,202401183581010512,1,2,2,1,2, ,2,68,2,13,5,1956,1, , , , , , , , , , , , , , ,2, ,9412,5610,3,5,3,2,1,2,5,4,4,4,4,4,5,30, ,30,1, ,1,1,1,2,1,30,5, , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,2, ,2,2,2,2,2,2,10,7,1,900,150, , , , , , , ,1050,1050,1050,1,342.452670944723
2025,01,18358,1,0105,1,1,202401183581010513,1,3,3,1,2, ,2,37,3,7,4,1987,1, , , , , , , , , , , , , , ,3, ,9112,8121,3,4,1, ,5,1000,0,8,8,8,8,8,8,48, ,48,1, ,2, ,2,2,4,1050, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,5,1, ,2,2,2,2,2,2,10,7,1,1050, , , , , , , ,264,1050,1050,1314,1,429.073178908058
2025,01,18358,1,0106,1,1,202401183581010611,1,1,1,1,2, ,2,53,1,5,5,1971,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,6,4, , , , , , , , , , , , ,1,342.452670944723
2025,01,18358,1,0106,1,1,202404183581010612,1,2,3,1,2, ,1,30,2,14,6,1994,1, , , , , , , , , , , , , , ,2, ,7212,3011,3,5,1, ,2,30,0,8,8,8,8,8,5,45, ,45,1, ,2, ,2,2,4,2500, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,6,1,2500, , , , , , , ,116,2500,2500,2616,1,455.294994089213
2025,01,18358,1,0106,1,1,202404183581010616,1,3,4,1,2, ,2,28,3,22,2,1996,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,6,4, , , , , , , , , , , , ,1,429.073178908058
2025,01,18358,1,0107,1,1,202401183581010711,1,1,1,1,2, ,1,78,1,21,1,1946,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,1,1,3, , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,10,1, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,379.83804075634
2025,01,18358,1,0107,1,1,202401183581010712,1,2,2,1,2, ,2,61,2,16,7,1963,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,6, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,2, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,342.452670944723
2025,01,18409,1,0175,1,1,202401184091017521,1,1,1,1,2, ,1,75,1,9,11,1949,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,1,1,3, , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,10,1, ,2,2,2,2,2,2,10,5,4, , , , , , , , , , , , ,1,383.735453258045
2025,01,18409,1,0047,1,1,202401184091004711,1,1,1,1,2, ,2,74,1,10,12,1950,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,3, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,1,10,7,4, , , , , , , , , , , , ,1,345.966482563813
2025,01,18409,1,0047,1,1,202401184091004712,1,2,3,1,2, ,1,53,2,1,9,1971,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,5,1,1,13,5,2,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,2, , , , , , , , , , , , ,1,383.735453258045
2025,01,17891,2,0112,1,1,202410178912011211,1,1,1,1,2, ,2,63,1,26,5,1961,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,9,4, , , , , , , , , , , , ,1,346.400577005304
2025,01,17902,1,0065,1,1,202401179021006511,1,1,1,1,2, ,2,77,1,15,4,1947,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3,4, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1,348.403265082108
2025,01,17302,1,0042,1,1,202310173021004211,1,1,1,1,2, ,1,56,1,5,3,1968,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,5,1,1,13,5,2,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,2, , , , , , , , , , , , ,1,654.22702402186
2025,01,17302,1,0042,1,1,202310173021004212,1,2,2,1,2, ,2,59,2,15,12,1965,1, , , , , , , , , , , , , , ,2, ,9111,9700,6, , , ,1,1,0,11,6,0,0,11,11,39, ,60,2,60,2, ,2,2,4,1200,320, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,7,1,1200,387, , , , , , ,50,1587,1587,1637,1,589.835055315648
2025,01,17302,1,0042,1,1,202310173021004213,1,3,3,1,2, ,1,34,3,20,5,1990,1, , , , , , , , , , , , , , ,3, ,7411,4321,3,5,1, ,2,50,0,8,8,0,0,8,8,32, ,45,2,45,2, ,2,2,2,700, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,3031, , , , , , , , ,3031,3031,3031,1,784.192885056798
2025,01,17302,1,0044,1,1,202310173021004411,1,1,1,1,2, ,2,40,1,12,5,1984,1, , , , , , , , , , , , , , ,1, ,3221,8610,3,2, , ,5,1000,12,6,6,0,6,6,6,42, ,42,1, ,2, ,2,2,4,2800, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,2800, , , , , , , ,50,2800,2800,2850,1,739.028845993572
